miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-mir-182	hg38:chr7:129770451-129770471:-	542	276.344925	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770452-129770471:-	15	7.647922	N	mature,MIMAT0000259
hsa-mir-183	hg38:chr7:129774959-129774989:-	1	0.509861	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774964-129774988:-	1	0.509861	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774964-129774989:-	2	1.019723	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774965-129774987:-	44	22.433905	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774965-129774988:-	923	470.602152	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774965-129774989:-	405	206.493902	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774965-129774990:-	2	1.019723	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774966-129774987:-	118	60.163655	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774966-129774988:-	4171	2126.632258	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774966-129774989:-	5774	2943.940220	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774966-129774990:-	3	1.529584	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774967-129774987:-	9	4.588753	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774967-129774988:-	433	220.770023	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774967-129774989:-	2027	1033.489232	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774967-129774990:-	5	2.549307	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774967-129774991:-	4	2.039446	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774968-129774987:-	1	0.509861	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774968-129774988:-	38	19.374736	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774968-129774989:-	563	287.052017	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774968-129774990:-	2	1.019723	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774968-129774991:-	9	4.588753	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774969-129774988:-	7	3.569030	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774969-129774989:-	133	67.811578	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774969-129774990:-	6	3.059169	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774969-129774991:-	21	10.707091	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774970-129774989:-	9	4.588753	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774970-129774991:-	4	2.039446	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774973-129774989:-	1	0.509861	N	mature,MIMAT0000261
hsa-mir-184	hg38:chr15:79209840-79209859:+	1	0.509861	N	mature,MIMAT0000454
hsa-mir-184	hg38:chr15:79209840-79209860:+	1	0.509861	N	mature,MIMAT0000454
hsa-mir-184	hg38:chr15:79209840-79209862:+	6	3.059169	N	mature,MIMAT0000454
hsa-mir-185	hg38:chr22:20033153-20033174:+	9	4.588753	N	mature,MIMAT0000455
hsa-mir-185	hg38:chr22:20033153-20033175:+	140	71.380608	N	mature,MIMAT0000455
hsa-mir-185	hg38:chr22:20033153-20033176:+	2	1.019723	N	mature,MIMAT0000455
hsa-mir-185	hg38:chr22:20033188-20033208:+	3	1.529584	N	mature,MIMAT0004611
hsa-mir-186	hg38:chr1:71067679-71067703:-	40	20.394459	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067680-71067699:-	1	0.509861	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067680-71067700:-	2	1.019723	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067680-71067701:-	4	2.039446	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067680-71067703:-	294	149.899277	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067681-71067700:-	5	2.549307	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067681-71067701:-	1	0.509861	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067681-71067703:-	331	168.764152	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067681-71067704:-	2	1.019723	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067682-71067703:-	22	11.216953	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067682-71067704:-	1	0.509861	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067683-71067703:-	1	0.509861	N	mature,MIMAT0000456
hsa-mir-187	hg38:chr18:35904833-35904857:-	2	1.019723	N	mature,MIMAT0000262
hsa-mir-187	hg38:chr18:35904834-35904856:-	3	1.529584	N	mature,MIMAT0000262
hsa-mir-187	hg38:chr18:35904834-35904857:-	97	49.456564	N	mature,MIMAT0000262
hsa-mir-187	hg38:chr18:35904835-35904856:-	2	1.019723	N	mature,MIMAT0000262
hsa-mir-187	hg38:chr18:35904835-35904857:-	222	113.189250	N	mature,MIMAT0000262
hsa-mir-187	hg38:chr18:35904835-35904858:-	10	5.098615	N	mature,MIMAT0000262
hsa-mir-187	hg38:chr18:35904836-35904857:-	16	8.157784	N	mature,MIMAT0000262
hsa-mir-187	hg38:chr18:35904836-35904858:-	8	4.078892	N	mature,MIMAT0000262
hsa-mir-187	hg38:chr18:35904837-35904857:-	2	1.019723	N	mature,MIMAT0000262
hsa-mir-187	hg38:chr18:35904839-35904861:-	1	0.509861	N	mature,MIMAT0000262
hsa-mir-187	hg38:chr18:35904893-35904917:-	1	0.509861	N	precursor
hsa-mir-188	hg38:chrX:50003517-50003539:+	1	0.509861	N	mature,MIMAT0000457
hsa-mir-18a	hg38:chr13:91350756-91350778:+	1	0.509861	N	mature,MIMAT0000072
hsa-mir-18a	hg38:chr13:91350756-91350779:+	3	1.529584	N	mature,MIMAT0000072
hsa-mir-18a	hg38:chr13:91350758-91350779:+	1	0.509861	N	mature,MIMAT0000072
hsa-mir-190a	hg38:chr15:62823971-62823992:+	1	0.509861	N	mature,MIMAT0000458
hsa-mir-190a	hg38:chr15:62823971-62823994:+	1	0.509861	N	mature,MIMAT0000458
hsa-mir-190a	hg38:chr15:62823971-62823995:+	1	0.509861	N	mature,MIMAT0000458
hsa-mir-190a	hg38:chr15:62824007-62824029:+	2	1.019723	N	mature,MIMAT0026482
hsa-mir-190b	hg38:chr1:154193711-154193734:-	14	7.138061	N	mature,MIMAT0004929
hsa-mir-190b	hg38:chr1:154193712-154193734:-	44	22.433905	N	mature,MIMAT0004929
hsa-mir-190b	hg38:chr1:154193714-154193734:-	1	0.509861	N	mature,MIMAT0004929
hsa-mir-191	hg38:chr3:49020630-49020652:-	2	1.019723	N	mature,MIMAT0001618
hsa-mir-191	hg38:chr3:49020631-49020652:-	1	0.509861	N	mature,MIMAT0001618
hsa-mir-191	hg38:chr3:49020632-49020653:-	3	1.529584	N	mature,MIMAT0001618
hsa-mir-191	hg38:chr3:49020670-49020695:-	1	0.509861	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020671-49020692:-	1	0.509861	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020671-49020694:-	7	3.569030	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020671-49020695:-	152	77.498946	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020672-49020692:-	7	3.569030	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020672-49020693:-	1	0.509861	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020672-49020694:-	46	23.453628	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020672-49020695:-	2106	1073.768289	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020673-49020692:-	2	1.019723	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020673-49020694:-	38	19.374736	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020673-49020695:-	1735	884.609678	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020674-49020694:-	1	0.509861	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020674-49020695:-	143	72.910192	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020675-49020692:-	1	0.509861	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020675-49020695:-	16	8.157784	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020677-49020695:-	1	0.509861	N	mature,MIMAT0000440
hsa-mir-1910	hg38:chr16:85741669-85741690:-	1	0.509861	N	mature,MIMAT0007884
hsa-mir-192	hg38:chr11:64891159-64891181:-	3	1.529584	N	mature,MIMAT0004543
hsa-mir-192	hg38:chr11:64891162-64891184:-	1	0.509861	N	mature,MIMAT0004543
hsa-mir-192	hg38:chr11:64891200-64891222:-	1	0.509861	N	mature,MIMAT0000222
hsa-mir-192	hg38:chr11:64891200-64891223:-	27	13.766260	N	mature,MIMAT0000222
hsa-mir-192	hg38:chr11:64891200-64891224:-	1	0.509861	N	mature,MIMAT0000222
hsa-mir-192	hg38:chr11:64891201-64891223:-	204	104.011743	N	mature,MIMAT0000222
hsa-mir-192	hg38:chr11:64891201-64891224:-	12	6.118338	N	mature,MIMAT0000222
hsa-mir-192	hg38:chr11:64891202-64891223:-	3	1.529584	N	mature,MIMAT0000222
hsa-mir-192	hg38:chr11:64891202-64891224:-	47	23.963490	N	mature,MIMAT0000222
hsa-mir-192	hg38:chr11:64891203-64891224:-	102	52.005872	N	mature,MIMAT0000222
hsa-mir-192	hg38:chr11:64891204-64891224:-	5	2.549307	N	mature,MIMAT0000222
hsa-mir-193a	hg38:chr17:31560016-31560035:+	5	2.549307	N	mature,MIMAT0004614
hsa-mir-193a	hg38:chr17:31560016-31560036:+	2	1.019723	N	mature,MIMAT0004614
hsa-mir-193a	hg38:chr17:31560016-31560037:+	51	26.002936	N	mature,MIMAT0004614
hsa-mir-193a	hg38:chr17:31560016-31560038:+	484	246.772959	N	mature,MIMAT0004614
hsa-mir-193a	hg38:chr17:31560016-31560039:+	1	0.509861	N	mature,MIMAT0004614
hsa-mir-193a	hg38:chr17:31560050-31560069:+	1	0.509861	N	mature,MIMAT0000459
hsa-mir-193a	hg38:chr17:31560050-31560070:+	1	0.509861	N	mature,MIMAT0000459
hsa-mir-193a	hg38:chr17:31560050-31560071:+	3	1.529584	N	mature,MIMAT0000459
hsa-mir-193a	hg38:chr17:31560050-31560072:+	9	4.588753	N	mature,MIMAT0000459
hsa-mir-193a	hg38:chr17:31560052-31560072:+	1	0.509861	N	mature,MIMAT0000459
hsa-mir-193b	hg38:chr16:14303980-14304000:+	1	0.509861	N	mature,MIMAT0004767
hsa-mir-193b	hg38:chr16:14303980-14304001:+	3	1.529584	N	mature,MIMAT0004767
hsa-mir-193b	hg38:chr16:14303980-14304002:+	14	7.138061	N	mature,MIMAT0004767
hsa-mir-193b	hg38:chr16:14304017-14304037:+	1	0.509861	N	mature,MIMAT0002819
hsa-mir-193b	hg38:chr16:14304017-14304038:+	13	6.628199	N	mature,MIMAT0002819
hsa-mir-193b	hg38:chr16:14304017-14304039:+	103	52.515733	N	mature,MIMAT0002819
hsa-mir-193b	hg38:chr16:14304017-14304040:+	4	2.039446	N	mature,MIMAT0002819
hsa-mir-193b	hg38:chr16:14304018-14304039:+	6	3.059169	N	mature,MIMAT0002819
hsa-mir-193b	hg38:chr16:14304019-14304038:+	1	0.509861	N	mature,MIMAT0002819
hsa-mir-193b	hg38:chr16:14304019-14304039:+	3	1.529584	N	mature,MIMAT0002819
hsa-mir-193b	hg38:chr16:14304019-14304040:+	1	0.509861	N	mature,MIMAT0002819
hsa-mir-193b	hg38:chr16:14304019-14304041:+	1	0.509861	N	mature,MIMAT0002819
hsa-mir-193b	hg38:chr16:14304020-14304041:+	1	0.509861	N	mature,MIMAT0002819
hsa-mir-194-1	hg38:chr1:220118206-220118228:-	101	51.496010	N	mature,MIMAT0000460
hsa-mir-194-1	hg38:chr1:220118207-220118228:-	15	7.647922	N	mature,MIMAT0000460
hsa-mir-194-2	hg38:chr11:64891368-64891390:-	4	2.039446	N	mature,MIMAT0004671
hsa-mir-194-2	hg38:chr11:64891403-64891426:-	10	5.098615	N	mature,MIMAT0000460
hsa-mir-194-2	hg38:chr11:64891404-64891426:-	106	54.045318	N	mature,MIMAT0000460
hsa-mir-194-2	hg38:chr11:64891404-64891427:-	2	1.019723	N	mature,MIMAT0000460
hsa-mir-194-2	hg38:chr11:64891405-64891426:-	22	11.216953	N	mature,MIMAT0000460
hsa-mir-194-2	hg38:chr11:64891405-64891427:-	1	0.509861	N	mature,MIMAT0000460
hsa-mir-195	hg38:chr17:7017627-7017650:-	13	6.628199	N	mature,MIMAT0004615
hsa-mir-195	hg38:chr17:7017628-7017649:-	1	0.509861	N	mature,MIMAT0004615
hsa-mir-195	hg38:chr17:7017628-7017650:-	6	3.059169	N	mature,MIMAT0004615
hsa-mir-195	hg38:chr17:7017663-7017688:-	1	0.509861	N	mature,MIMAT0000461
hsa-mir-195	hg38:chr17:7017666-7017688:-	39	19.884598	N	mature,MIMAT0000461
hsa-mir-195	hg38:chr17:7017667-7017688:-	17	8.667645	N	mature,MIMAT0000461
hsa-mir-195	hg38:chr17:7017668-7017688:-	4	2.039446	N	mature,MIMAT0000461
hsa-mir-195	hg38:chr17:7017669-7017688:-	1	0.509861	N	mature,MIMAT0000461
hsa-mir-196a-1	hg38:chr17:48632531-48632554:-	2	1.019723	N	mature,MIMAT0000226
hsa-mir-196a-1	hg38:chr17:48632532-48632552:-	5	2.549307	N	mature,MIMAT0000226
hsa-mir-196a-1	hg38:chr17:48632532-48632553:-	1	0.509861	N	mature,MIMAT0000226
hsa-mir-196a-1	hg38:chr17:48632532-48632554:-	452	230.457392	N	mature,MIMAT0000226
hsa-mir-196a-1	hg38:chr17:48632533-48632554:-	360	183.550135	N	mature,MIMAT0000226
hsa-mir-196a-1	hg38:chr17:48632534-48632554:-	4	2.039446	N	mature,MIMAT0000226
hsa-mir-196a-2	hg38:chr12:53991762-53991783:+	365	186.099442	N	mature,MIMAT0000226
hsa-mir-196a-2	hg38:chr12:53991762-53991784:+	516	263.088527	N	mature,MIMAT0000226
hsa-mir-196a-2	hg38:chr12:53991762-53991785:+	361	184.059996	N	mature,MIMAT0000226
hsa-mir-196a-2	hg38:chr12:53991762-53991786:+	6	3.059169	N	mature,MIMAT0000226
hsa-mir-196a-2	hg38:chr12:53991763-53991784:+	1	0.509861	N	mature,MIMAT0000226
hsa-mir-196a-2	hg38:chr12:53991763-53991785:+	3	1.529584	N	mature,MIMAT0000226
hsa-mir-196a-2	hg38:chr12:53991764-53991784:+	1	0.509861	N	mature,MIMAT0000226
hsa-mir-196a-2	hg38:chr12:53991764-53991785:+	6	3.059169	N	mature,MIMAT0000226
hsa-mir-196a-2	hg38:chr12:53991764-53991786:+	1	0.509861	N	mature,MIMAT0000226
hsa-mir-196a-2	hg38:chr12:53991798-53991820:+	1	0.509861	N	mature,MIMAT0004562
hsa-mir-196b	hg38:chr7:27169526-27169550:-	2	1.019723	N	mature,MIMAT0001080
hsa-mir-196b	hg38:chr7:27169527-27169548:-	2	1.019723	N	mature,MIMAT0001080
hsa-mir-196b	hg38:chr7:27169527-27169550:-	15	7.647922	N	mature,MIMAT0001080
hsa-mir-196b	hg38:chr7:27169528-27169548:-	1	0.509861	N	mature,MIMAT0001080
hsa-mir-196b	hg38:chr7:27169528-27169550:-	184	93.814513	N	mature,MIMAT0001080
hsa-mir-196b	hg38:chr7:27169529-27169550:-	282	143.780939	N	mature,MIMAT0001080
hsa-mir-196b	hg38:chr7:27169530-27169550:-	3	1.529584	N	mature,MIMAT0001080
hsa-mir-197	hg38:chr1:109598939-109598962:+	1	0.509861	N	mature,MIMAT0000227
hsa-mir-197	hg38:chr1:109598940-109598961:+	23	11.726814	N	mature,MIMAT0000227
hsa-mir-197	hg38:chr1:109598940-109598962:+	441	224.848915	N	mature,MIMAT0000227
hsa-mir-197	hg38:chr1:109598940-109598963:+	4	2.039446	N	mature,MIMAT0000227
hsa-mir-197	hg38:chr1:109598940-109598964:+	2	1.019723	N	mature,MIMAT0000227
hsa-mir-197	hg38:chr1:109598941-109598962:+	1	0.509861	N	mature,MIMAT0000227
hsa-mir-1976	hg38:chr1:26554574-26554596:+	6	3.059169	N	mature,MIMAT0009451
hsa-mir-1976	hg38:chr1:26554574-26554597:+	1	0.509861	N	mature,MIMAT0009451
hsa-mir-199a-1	hg38:chr19:10817428-10817450:-	7	3.569030	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817428-10817451:-	56	28.552243	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817428-10817452:-	26	13.256399	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817429-10817449:-	1	0.509861	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817429-10817450:-	176	89.735622	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817429-10817451:-	631	321.722598	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817429-10817452:-	47	23.963490	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817430-10817448:-	1	0.509861	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817430-10817449:-	1	0.509861	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817430-10817450:-	85	43.338226	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817430-10817451:-	1491	760.203476	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817430-10817452:-	633	322.742321	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817431-10817450:-	20	10.197230	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817431-10817451:-	118	60.163655	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817431-10817452:-	183	93.304652	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817432-10817451:-	3	1.529584	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817432-10817452:-	13	6.628199	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817468-10817492:-	34	17.335291	N	mature,MIMAT0000231
hsa-mir-199a-1	hg38:chr19:10817469-10817488:-	3	1.529584	N	mature,MIMAT0000231
hsa-mir-199a-1	hg38:chr19:10817469-10817491:-	135	68.831301	N	mature,MIMAT0000231
hsa-mir-199a-1	hg38:chr19:10817469-10817492:-	5202	2652.299450	N	mature,MIMAT0000231
hsa-mir-199a-1	hg38:chr19:10817469-10817493:-	6	3.059169	N	mature,MIMAT0000231
hsa-mir-199a-1	hg38:chr19:10817470-10817488:-	1	0.509861	N	mature,MIMAT0000231
hsa-mir-199a-1	hg38:chr19:10817470-10817491:-	7	3.569030	N	mature,MIMAT0000231
hsa-mir-199a-1	hg38:chr19:10817470-10817492:-	674	343.646642	N	mature,MIMAT0000231
hsa-mir-199a-1	hg38:chr19:10817470-10817493:-	1	0.509861	N	mature,MIMAT0000231
hsa-mir-199a-1	hg38:chr19:10817471-10817491:-	2	1.019723	N	mature,MIMAT0000231
hsa-mir-199a-1	hg38:chr19:10817471-10817492:-	70	35.690304	N	mature,MIMAT0000231
hsa-mir-199a-1	hg38:chr19:10817472-10817492:-	13	6.628199	N	mature,MIMAT0000231
hsa-mir-199a-2	hg38:chr1:172144552-172144575:-	11	5.608476	N	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144552-172144576:-	58	29.571966	N	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144552-172144577:-	3	1.529584	N	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144553-172144575:-	11	5.608476	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144553-172144576:-	111	56.594625	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144553-172144577:-	38	19.374736	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144554-172144573:-	1	0.509861	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144554-172144574:-	4	2.039446	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144554-172144575:-	366	186.609304	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144554-172144576:-	1210	616.932398	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144554-172144577:-	93	47.417118	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144555-172144573:-	1	0.509861	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144555-172144574:-	4	2.039446	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144555-172144575:-	193	98.403267	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144555-172144576:-	3141	1601.474927	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144555-172144577:-	1228	626.109905	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144556-172144574:-	1	0.509861	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144556-172144575:-	18	9.177507	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144556-172144576:-	226	115.228696	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144556-172144577:-	362	184.569858	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144557-172144575:-	1	0.509861	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144557-172144576:-	4	2.039446	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144557-172144577:-	13	6.628199	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144569-172144591:-	1	0.509861	N	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144569-172144592:-	1	0.509861	N	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144591-172144614:-	1	0.509861	N	mature,MIMAT0000231
hsa-mir-199a-2	hg38:chr1:172144591-172144615:-	33	16.825429	N	mature,MIMAT0000231
hsa-mir-199a-2	hg38:chr1:172144592-172144611:-	4	2.039446	N	mature,MIMAT0000231
hsa-mir-199a-2	hg38:chr1:172144592-172144613:-	1	0.509861	N	mature,MIMAT0000231
hsa-mir-199a-2	hg38:chr1:172144592-172144614:-	143	72.910192	N	mature,MIMAT0000231
hsa-mir-199a-2	hg38:chr1:172144592-172144615:-	5181	2641.592359	N	mature,MIMAT0000231
hsa-mir-199a-2	hg38:chr1:172144593-172144614:-	11	5.608476	N	mature,MIMAT0000231
hsa-mir-199a-2	hg38:chr1:172144593-172144615:-	731	372.708746	N	mature,MIMAT0000231
hsa-mir-199a-2	hg38:chr1:172144594-172144614:-	1	0.509861	N	mature,MIMAT0000231
hsa-mir-199a-2	hg38:chr1:172144594-172144615:-	68	34.670581	N	mature,MIMAT0000231
hsa-mir-199a-2	hg38:chr1:172144595-172144615:-	15	7.647922	N	mature,MIMAT0000231
hsa-mir-199b	hg38:chr9:128244744-128244766:-	18	9.177507	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244744-128244767:-	167	85.146868	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244744-128244768:-	64	32.631135	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244745-128244764:-	1	0.509861	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244745-128244765:-	5	2.549307	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244745-128244766:-	542	276.344925	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244745-128244767:-	1841	938.654996	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244745-128244768:-	140	71.380608	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244746-128244764:-	2	1.019723	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244746-128244765:-	5	2.549307	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244746-128244766:-	278	141.741493	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244746-128244767:-	4632	2361.678403	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244746-128244768:-	1861	948.852225	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244747-128244765:-	1	0.509861	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244747-128244766:-	38	19.374736	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244747-128244767:-	344	175.392351	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244747-128244768:-	545	277.874510	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244748-128244766:-	1	0.509861	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244748-128244767:-	7	3.569030	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244748-128244768:-	26	13.256399	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244782-128244806:-	12	6.118338	N	mature,MIMAT0000263
hsa-mir-199b	hg38:chr9:128244783-128244802:-	3	1.529584	N	mature,MIMAT0000263
hsa-mir-199b	hg38:chr9:128244783-128244805:-	29	14.785983	N	mature,MIMAT0000263
hsa-mir-199b	hg38:chr9:128244783-128244806:-	1245	634.777550	N	mature,MIMAT0000263
hsa-mir-199b	hg38:chr9:128244784-128244805:-	8	4.078892	N	mature,MIMAT0000263
hsa-mir-199b	hg38:chr9:128244784-128244806:-	176	89.735622	N	mature,MIMAT0000263
hsa-mir-199b	hg38:chr9:128244785-128244806:-	20	10.197230	N	mature,MIMAT0000263
hsa-mir-199b	hg38:chr9:128244786-128244806:-	3	1.529584	N	mature,MIMAT0000263
hsa-mir-19a	hg38:chr13:91350938-91350961:+	2	1.019723	N	mature,MIMAT0000073
hsa-mir-19a	hg38:chr13:91350938-91350962:+	3	1.529584	N	mature,MIMAT0000073
hsa-mir-19a	hg38:chr13:91350939-91350960:+	1	0.509861	N	mature,MIMAT0000073
hsa-mir-19a	hg38:chr13:91350939-91350961:+	13	6.628199	N	mature,MIMAT0000073
hsa-mir-19a	hg38:chr13:91350939-91350962:+	20	10.197230	N	mature,MIMAT0000073
hsa-mir-19b-1	hg38:chr13:91351207-91351229:+	4	2.039446	N	mature,MIMAT0004491
hsa-mir-19b-1	hg38:chr13:91351245-91351266:+	1	0.509861	N	mature,MIMAT0000074
hsa-mir-19b-1	hg38:chr13:91351245-91351267:+	30	15.295845	N	mature,MIMAT0000074
hsa-mir-19b-1	hg38:chr13:91351245-91351268:+	58	29.571966	N	mature,MIMAT0000074
hsa-mir-19b-1	hg38:chr13:91351246-91351268:+	1	0.509861	N	mature,MIMAT0000074
hsa-mir-19b-2	hg38:chrX:134169683-134169706:-	47	23.963490	N	mature,MIMAT0000074
hsa-mir-19b-2	hg38:chrX:134169684-134169705:-	1	0.509861	N	mature,MIMAT0000074
hsa-mir-19b-2	hg38:chrX:134169684-134169706:-	34	17.335291	N	mature,MIMAT0000074
hsa-mir-19b-2	hg38:chrX:134169685-134169706:-	2	1.019723	N	mature,MIMAT0000074
hsa-mir-200a	hg38:chr1:1167878-1167898:+	1	0.509861	N	mature,MIMAT0001620
hsa-mir-200a	hg38:chr1:1167878-1167899:+	43	21.924044	N	mature,MIMAT0001620
